02, 76501622388, 20230402174813, 20230402175217
01, 70055473811, 20230316023134, 20230316024607
02, 76468571667, 20230528173420, 20230528173623
01, 76202210424, 20230419200737, 20230419200829
01, 77565038525, 20230106074243, 20230106075327
02, 74332781056, 20230116183955, 20230116184656
01, 75803753411, 20230628220504, 20230628220900
02, 70666445160, 20230520182138, 20230520183357
01, 75114063216, 20230419094235, 20230419095250
02, 70633604204, 20230426075832, 20230426080027
01, 75803753411, 20230415200553, 20230415201443
02, 73420731761, 20230216154038, 20230216155536
01, 70345807306, 20230413065246, 20230413070117
02, 71822538478, 20230127224939, 20230127230128
01, 76041140513, 20230427221030, 20230427221404
01, 70345807306, 20230225213220, 20230225214139
01, 71858866203, 20230128052442, 20230128052557
01, 75114063216, 20230319001833, 20230319002616
02, 71240381178, 20230614180749, 20230614181958
01, 75700021820, 20230308073314, 20230308073710
02, 72775730131, 20230119215607, 20230119215655
02, 77054771658, 20230103101139, 20230103101745
02, 73416453083, 20230117150339, 20230117151728
02, 73508334364, 20230307174721, 20230307175655
01, 72102744026, 20230120055730, 20230120060459
02, 70238800474, 20230513132556, 20230513133626
01, 73141885555, 20230119233429, 20230119234421
02, 77802318645, 20230515172354, 20230515172543
02, 71822538478, 20230530114451, 20230530114528
01, 74121124248, 20230322031801, 20230322032550
01, 78184768034, 20230515080741, 20230515081059
01, 75811301604, 20230510061852, 20230510062550
01, 71822538478, 20230304105734, 20230304105915
01, 76202210424, 20230129152018, 20230129153251
02, 74442607648, 20230415154855, 20230415155828
01, 72102744026, 20230331063254, 20230331063547
01, 70335707348, 20230713201003, 20230713202130
02, 73486524284, 20230317230511, 20230317231042
01, 74228150361, 20230211233753, 20230211233840
01, 76482366358, 20230217210121, 20230217210908
02, 70704101646, 20230724121655, 20230724122019
01, 76041140513, 20230331071528, 20230331072127
02, 70850717715, 20230409013609, 20230409014648
02, 73784041253, 20230614084803, 20230614085718
02, 73508334364, 20230724171835, 20230724173047
02, 73486524284, 20230228190521, 20230228191331
02, 72520068330, 20230530071639, 20230530073125
02, 78178473344, 20230529204728, 20230529210052
02, 71240381178, 20230120050104, 20230120051013
02, 70335707348, 20230306045755, 20230306050413
02, 76851111173, 20230123041438, 20230123041835
01, 77054771658, 20230323020343, 20230323021814
02, 70335707348, 20230617193656, 20230617194916
01, 71858866203, 20230506162941, 20230506163935
01, 71413755134, 20230513002231, 20230513002253
02, 77528527308, 20230425120752, 20230425121003
02, 76242547242, 20230226175311, 20230226180244
02, 71780775137, 20230807093240, 20230807094301
01, 78184768034, 20230225133358, 20230225134051
01, 72235417888, 20230629175005, 20230629180416
02, 74068186835, 20230402162023, 20230402162856
01, 70287112718, 20230216170439, 20230216170658
01, 74114866216, 20230127231410, 20230127231620
02, 77565038525, 20230606094324, 20230606094546
02, 75061833246, 20230601184507, 20230601185016
02, 76468571667, 20230330160933, 20230330161829
01, 76683281360, 20230605164332, 20230605164638
02, 74114866216, 20230323112850, 20230323113254
02, 71673782082, 20230330233947, 20230330234646
01, 76482366358, 20230702024748, 20230702025705
02, 74228150361, 20230502225231, 20230502230307
02, 72235417888, 20230618052529, 20230618053349
01, 74068186835, 20230515091122, 20230515092302
01, 78378577311, 20230216141429, 20230216142241
02, 71858866203, 20230210050159, 20230210051436
01, 73486524284, 20230526073533, 20230526074252
01, 72216372011, 20230514080649, 20230514080725
02, 77528527308, 20230612124015, 20230612124918
01, 75770532120, 20230130082406, 20230130083125
01, 74442607648, 20230205111315, 20230205112000
02, 72706024647, 20230529094335, 20230529094551
02, 77052554284, 20230319130153, 20230319130258
02, 75801482047, 20230518201319, 20230518201452
02, 77222550453, 20230315114628, 20230315115054
02, 73784041253, 20230427120452, 20230427121507
01, 74671164335, 20230528030809, 20230528031544
01, 71218004482, 20230306101044, 20230306102054
01, 75061833246, 20230119022233, 20230119022242
02, 71673782082, 20230209004416, 20230209005424
01, 77222550453, 20230709183745, 20230709184708
02, 78178473344, 20230325110251, 20230325111049
02, 75563428838, 20230406073248, 20230406074421
01, 72235417888, 20230307183956, 20230307185407
01, 76382717112, 20230408080945, 20230408081902
02, 72775730131, 20230417193004, 20230417193733
02, 73226001430, 20230216231734, 20230216232335
01, 77036534123, 20230216031942, 20230216032629
02, 70016300112, 20230124103902, 20230124104327
01, 71673782082, 20230516000125, 20230516001004
01, 74114866216, 20230225224021, 20230225224717
01, 70850717715, 20230329023557, 20230329025009
01, 74166107712, 20230104140509, 20230104141004
02, 72235417888, 20230427124105, 20230427125551
01, 70848076746, 20230215231549, 20230215231916
02, 73571687053, 20230116072024, 20230116072615
01, 77054771658, 20230317195023, 20230317200119
01, 78881281034, 20230718053001, 20230718054406
02, 74671164335, 20230127233201, 20230127234540
01, 71218004482, 20230117143936, 20230117145422
01, 75700021820, 20230113194257, 20230113194959
02, 74658605174, 20230317021816, 20230317022056
02, 70345807306, 20230208040941, 20230208041614
02, 70345807306, 20230130085552, 20230130090321
01, 78328112676, 20230524205552, 20230524210320
01, 70753002464, 20230207172253, 20230207172848
02, 73141885555, 20230216103642, 20230216104746
01, 78616003685, 20230528203230, 20230528203707
02, 77036534123, 20230128025948, 20230128030107
02, 72520068330, 20230606200357, 20230606201822
01, 78881281034, 20230625054829, 20230625055624
02, 73226001430, 20230507075335, 20230507080732
01, 70704101646, 20230427030426, 20230427031349
02, 72216372011, 20230622032238, 20230622032454
02, 74458264013, 20230121132324, 20230121132618
02, 74068186835, 20230228120038, 20230228120503
01, 75770532120, 20230223115648, 20230223120733
02, 77157323570, 20230118022426, 20230118023923
01, 75063642644, 20230312090251, 20230312090924
02, 71780775137, 20230224085615, 20230224090113
02, 73571687053, 20230222063713, 20230222064735
02, 71780775137, 20230327162115, 20230327163517
02, 76418510486, 20230407131651, 20230407132542
01, 70770068216, 20230119161643, 20230119162932
02, 78328112676, 20230528021508, 20230528022354
02, 73508334364, 20230612110910, 20230612111942
02, 75801482047, 20230331044307, 20230331044825
02, 76833766868, 20230322045525, 20230322050743
01, 77036534123, 20230613072524, 20230613073223
01, 75563428838, 20230206075011, 20230206080421
02, 73416453083, 20230427213320, 20230427214017
02, 73571687053, 20230511181614, 20230511181817
01, 77343672150, 20230611150414, 20230611150646
02, 75803753411, 20230127121332, 20230127122056
01, 70287112718, 20230324082152, 20230324082651
01, 77668712426, 20230221204708, 20230221205012
01, 71240381178, 20230715165713, 20230715171049
02, 71780775137, 20230123214216, 20230123214920
02, 77668712426, 20230530131329, 20230530131731
02, 70848076746, 20230430150153, 20230430151431
01, 70633604204, 20230106173202, 20230106173711
01, 74671164335, 20230325112203, 20230325112832
02, 75770532120, 20230628215704, 20230628220719
01, 76501622388, 20230326060340, 20230326060755
02, 72235417888, 20230223125910, 20230223125925
01, 71218004482, 20230130181249, 20230130182412
01, 76242547242, 20230514224033, 20230514224307
02, 73784041253, 20230526152152, 20230526153456
02, 70704101646, 20230607071554, 20230607071614
02, 78178473344, 20230513043818, 20230513044925
02, 72868156865, 20230509170553, 20230509171326
02, 70016300112, 20230426165719, 20230426171124
01, 70850717715, 20230526211317, 20230526212704
02, 73486524284, 20230403180456, 20230403181436
02, 76851111173, 20230201173546, 20230201174424
02, 72520068330, 20230624101311, 20230624102227
02, 76418510486, 20230109212949, 20230109213632
02, 77157323570, 20230214232233, 20230214232506
01, 70577283018, 20230211033310, 20230211034517
02, 73528126364, 20230412003500, 20230412003828
02, 74166107712, 20230515044658, 20230515050031
01, 77343672150, 20230228110147, 20230228110747
02, 77157323570, 20230208174445, 20230208175319
01, 70633604204, 20230514042041, 20230514042800
02, 75803753411, 20230530131705, 20230530132128
01, 70666445160, 20230406163802, 20230406164859
01, 76714371187, 20230516044624, 20230516045051
01, 76202210424, 20230201145021, 20230201145747
01, 78616003685, 20230721172450, 20230721172712
01, 77078004317, 20230331113938, 20230331114600
02, 75780142223, 20230130125848, 20230130130126
01, 70345807306, 20230417024202, 20230417025249
01, 73385232301, 20230404181431, 20230404182850
01, 74272808181, 20230417182839, 20230417184105
01, 75563428838, 20230524021313, 20230524022536
02, 78328112676, 20230313183952, 20230313185108
02, 76482366358, 20230308215149, 20230308220325
02, 73528126364, 20230313140845, 20230313142036
01, 75801482047, 20230610160745, 20230610161623
02, 72216372011, 20230706015309, 20230706020228
01, 77882136073, 20230116135148, 20230116140303
01, 72706024647, 20230603014150, 20230603015612
02, 76501622388, 20230415154159, 20230415155507
02, 71822538478, 20230517172846, 20230517174340
02, 78881281034, 20230320143526, 20230320143719
02, 77078004317, 20230131094606, 20230131095548
01, 72706024647, 20230221063041, 20230221064133
02, 77078004317, 20230507124328, 20230507125023
01, 78243647753, 20230215075222, 20230215080346
01, 78378577311, 20230411164015, 20230411164737
02, 72047010464, 20230205044312, 20230205045255
02, 76482366358, 20230601054614, 20230601055358
01, 74671164335, 20230116213758, 20230116214653
01, 72520068330, 20230224054311, 20230224055111
02, 77078004317, 20230321102945, 20230321104344
01, 73420731761, 20230804001356, 20230804001356
02, 74458264013, 20230321090950, 20230321091919
01, 78616003685, 20230115160516, 20230115161140
01, 72425888764, 20230201070631, 20230201071809
02, 78243647753, 20230618182559, 20230618182749
01, 74332781056, 20230429020519, 20230429020548
02, 70770068216, 20230716160505, 20230716161104
01, 73784041253, 20230109113809, 20230109115015
01, 76041140513, 20230508005739, 20230508010131
02, 73571687053, 20230519210444, 20230519211737
01, 78384741203, 20230218140000, 20230218140508
02, 77882136073, 20230123224438, 20230123225459
02, 77222550453, 20230213144102, 20230213144437
01, 71240381178, 20230827152849, 20230827153826
02, 75803753411, 20230115014608, 20230115015617
02, 78243647753, 20230118062745, 20230118063642
01, 70287112718, 20230619143727, 20230619144642
01, 72520068330, 20230424023757, 20230424023828
02, 75801482047, 20230221093109, 20230221094137
01, 77588772704, 20230517162759, 20230517163731
02, 74671164335, 20230513215430, 20230513220654
01, 74458264013, 20230528044030, 20230528045334
01, 72706024647, 20230618174932, 20230618175352
01, 70704101646, 20230429234315, 20230429234734
02, 70770068216, 20230607114914, 20230607120228
02, 72520068330, 20230520094643, 20230520095016
02, 73141885555, 20230515102616, 20230515103558
02, 75114063216, 20230522202942, 20230522203722
01, 74114866216, 20230101075431, 20230101080015
01, 76833766868, 20230625221425, 20230625222734
02, 74671164335, 20230313123027, 20230313123243
01, 77588772704, 20230131184945, 20230131190434
02, 74272808181, 20230311204539, 20230311205010
01, 70016300112, 20230429032820, 20230429033944
01, 77668712426, 20230421165823, 20230421170404
01, 76714371187, 20230126021031, 20230126021829
01, 70016300112, 20230518030050, 20230518030230
01, 77078004317, 20230303193231, 20230303193327
02, 70633604204, 20230203074615, 20230203075145
01, 74458264013, 20230209143713, 20230209144131
02, 73486524284, 20230502174149, 20230502174850
01, 70345807306, 20230105142743, 20230105143734
01, 77078004317, 20230122101317, 20230122102330
01, 73528126364, 20230701124242, 20230701124953
02, 73385232301, 20230110220645, 20230110221631
01, 77036534123, 20230331004340, 20230331005537
01, 72102744026, 20230531024838, 20230531025146
01, 75780142223, 20230518014309, 20230518015338
02, 76242547242, 20230420143013, 20230420143458
02, 75061833246, 20230525053816, 20230525054152
02, 75801482047, 20230317021401, 20230317021943
02, 70287112718, 20230518004141, 20230518005547
01, 77054771658, 20230305150345, 20230305151018
02, 72047010464, 20230407172206, 20230407173037
02, 76418510486, 20230128143642, 20230128143755
02, 78243647753, 20230525015201, 20230525020212
01, 70633604204, 20230303234316, 20230303235246
02, 71673782082, 20230217184520, 20230217184546
01, 72425888764, 20230315203700, 20230315204110
01, 76202210424, 20230407033214, 20230407033224
01, 74458264013, 20230426070341, 20230426071043
02, 76683281360, 20230611224437, 20230611225733
01, 75700021820, 20230404083254, 20230404084526
01, 74114866216, 20230527203330, 20230527203954
01, 76714371187, 20230508055830, 20230508061327
01, 78616003685, 20230807191357, 20230807191650
01, 76041140513, 20230313102901, 20230313104120
01, 76851111173, 20230314212539, 20230314212817
02, 70753002464, 20230103114614, 20230103115620
01, 71218004482, 20230519205715, 20230519210339
02, 70345807306, 20230315131423, 20230315132909
01, 74658605174, 20230119145906, 20230119150741
02, 70577283018, 20230414174250, 20230414174726
01, 70704101646, 20230713010325, 20230713011627
01, 75563428838, 20230716120904, 20230716121429
02, 73784041253, 20230303141533, 20230303141653
02, 71780775137, 20230303190210, 20230303191601
02, 78384741203, 20230105210845, 20230105212103
01, 74458264013, 20230517220336, 20230517220909
01, 73416453083, 20230207081004, 20230207081149
01, 76382717112, 20230413115943, 20230413120019
02, 77036534123, 20230609061812, 20230609063155
01, 76202210424, 20230612135143, 20230612140214
01, 77343672150, 20230401090629, 20230401091551
01, 74068186835, 20230704024240, 20230704025231
01, 70220548724, 20230512055243, 20230512055545
02, 77078004317, 20230208000207, 20230208001154
01, 70850717715, 20230606072805, 20230606073657
02, 77052554284, 20230417170351, 20230417171445
02, 76242547242, 20230202045728, 20230202050109
02, 75803753411, 20230308181822, 20230308181929
02, 70850717715, 20230223034424, 20230223034700
01, 74166107712, 20230226014808, 20230226015421
01, 70704101646, 20230331231907, 20230331233129
01, 70753002464, 20230709190425, 20230709191829
02, 74114866216, 20230516071153, 20230516071336
02, 75780142223, 20230315202534, 20230315202550
02, 73486524284, 20230609060658, 20230609061517
02, 76833766868, 20230416204739, 20230416205113
01, 70287112718, 20230717094353, 20230717094825
01, 71822538478, 20230331051737, 20230331053018
02, 73486524284, 20230524202831, 20230524203316
02, 76382717112, 20230604004844, 20230604010034
01, 75770532120, 20230405170720, 20230405172045
02, 74671164335, 20230618101958, 20230618102937
01, 77157323570, 20230304070417, 20230304070849
02, 76382717112, 20230425093219, 20230425093847
01, 72216372011, 20230222234025, 20230222235506
02, 77036534123, 20230321111226, 20230321111417
01, 71240381178, 20230228032802, 20230228034020
02, 78243647753, 20230424023328, 20230424023542
01, 70848076746, 20230316163835, 20230316164022
02, 71413755134, 20230403213352, 20230403214749
01, 77052554284, 20230315033829, 20230315034419
01, 72047010464, 20230420141025, 20230420141612
02, 73571687053, 20230301175803, 20230301180911
01, 70220548724, 20230202022032, 20230202023013
02, 74811080402, 20230308013513, 20230308013527
01, 76816843647, 20230122023219, 20230122023753
01, 74811080402, 20230628005542, 20230628010937
02, 73486524284, 20230505133343, 20230505134012
01, 72775730131, 20230228130533, 20230228131119
01, 70577283018, 20230228174722, 20230228175130
01, 70848076746, 20230225204325, 20230225205109
01, 78184768034, 20230318073649, 20230318074405
02, 76202210424, 20230210180841, 20230210181830
01, 75780142223, 20230307172717, 20230307172957
01, 78384741203, 20230209204439, 20230209205520
02, 75700021820, 20230416082314, 20230416082647
01, 72775730131, 20230311030118, 20230311031205
01, 72102744026, 20230313031204, 20230313032152
01, 71858866203, 20230204142924, 20230204143102
01, 73528126364, 20230518004416, 20230518005749
01, 77157323570, 20230320203232, 20230320203724
02, 76816843647, 20230714041521, 20230714042206
01, 77802318645, 20230128124820, 20230128124910
01, 70345807306, 20230408100439, 20230408101818
02, 70850717715, 20230522132854, 20230522132959
02, 76566040868, 20230114171354, 20230114172821
02, 70287112718, 20230202123458, 20230202124412
01, 78328112676, 20230614135643, 20230614135828
02, 77078004317, 20230530024948, 20230530025010
01, 76566040868, 20230410053345, 20230410054527
02, 74811080402, 20230526033035, 20230526034516
02, 75061833246, 20230208055722, 20230208060319
01, 78616003685, 20230211035241, 20230211035328
01, 78243647753, 20230608133056, 20230608133518
02, 70850717715, 20230704075735, 20230704080531
01, 78243647753, 20230517021913, 20230517022830
01, 77157323570, 20230302132507, 20230302133938
01, 70345807306, 20230322141616, 20230322142510
01, 72868156865, 20230107141330, 20230107142025
01, 70666445160, 20230115051020, 20230115051517
01, 73385232301, 20230426174554, 20230426175648
01, 74166107712, 20230113213807, 20230113214326
01, 78178473344, 20230119012305, 20230119012337
01, 74811080402, 20230527173320, 20230527173503
01, 77052554284, 20230307164047, 20230307164705
01, 73528126364, 20230601230421, 20230601231030
02, 70220548724, 20230216070546, 20230216070705
01, 75811301604, 20230502220557, 20230502221911
01, 78184768034, 20230301233209, 20230301234241
01, 77343672150, 20230504002555, 20230504003942
01, 70238800474, 20230401120432, 20230401120901
02, 74332781056, 20230216051312, 20230216051901
01, 76501622388, 20230207191145, 20230207191425
01, 71858866203, 20230106122755, 20230106124021
01, 74442607648, 20230319051709, 20230319051901
01, 72775730131, 20230713163550, 20230713164615
02, 74228150361, 20230403224346, 20230403225815
01, 74458264013, 20230408184243, 20230408184714
02, 77528527308, 20230115084917, 20230115085535
02, 76714371187, 20230329235637, 20230329235741
01, 73571687053, 20230621042232, 20230621043258
02, 77668712426, 20230327131406, 20230327132322
01, 75801482047, 20230603205855, 20230603211254
02, 72047010464, 20230512123710, 20230512124017
01, 75803753411, 20230615022954, 20230615024113
01, 78184768034, 20230607042624, 20230607042805
02, 75803753411, 20230516205409, 20230516205545
01, 71673782082, 20230113072108, 20230113072604
01, 70345807306, 20230416231401, 20230416231956
01, 73784041253, 20230313015706, 20230313020213
01, 73571687053, 20230102230322, 20230102230920
02, 73420731761, 20230609103542, 20230609104441
02, 70055473811, 20230423142128, 20230423143556
01, 76683281360, 20230711022148, 20230711023228
01, 70016300112, 20230525191010, 20230525191036
01, 77052554284, 20230505201048, 20230505202043
02, 70345807306, 20230630061557, 20230630063030
01, 78184768034, 20230522181650, 20230522181833
01, 71780775137, 20230326024127, 20230326024159
02, 70287112718, 20230714190344, 20230714190851
02, 75770532120, 20230313102549, 20230313103607
02, 72425888764, 20230410003711, 20230410004203
02, 76566040868, 20230216014657, 20230216015534
02, 71240381178, 20230319162126, 20230319163534
02, 70850717715, 20230507203438, 20230507204550
01, 70238800474, 20230422085933, 20230422090838
02, 76683281360, 20230519123921, 20230519124824
02, 77157323570, 20230127094407, 20230127095819
01, 75063642644, 20230328060840, 20230328060923
01, 73416453083, 20230304231416, 20230304232344
02, 75563428838, 20230429102805, 20230429103229
01, 76382717112, 20230228044920, 20230228045814
02, 78378577311, 20230119164343, 20230119164948
01, 77882136073, 20230728201343, 20230728202348
01, 72868156865, 20230411180246, 20230411181644
02, 70220548724, 20230221110104, 20230221110116
01, 72425888764, 20230226053119, 20230226053220
01, 76566040868, 20230527195418, 20230527200841
01, 76714371187, 20230323144933, 20230323145148
02, 77528527308, 20230311173143, 20230311174159
02, 75801482047, 20230228225853, 20230228230355
01, 76468571667, 20230204233526, 20230204233743
01, 76156457082, 20230220233123, 20230220234257
01, 77054771658, 20230204234911, 20230204235827
02, 77343672150, 20230426204621, 20230426205128
02, 74166107712, 20230402072057, 20230402073140
02, 70770068216, 20230227021337, 20230227021613
01, 77588772704, 20230622022013, 20230622022120
01, 70220548724, 20230304110347, 20230304110356
01, 78378577311, 20230708013143, 20230708013448
01, 74658605174, 20230203140302, 20230203140357
01, 76382717112, 20230127045816, 20230127050451
02, 71240381178, 20230419070325, 20230419071335
02, 75780142223, 20230128132749, 20230128133128
02, 76156457082, 20230506212058, 20230506212703
02, 70770068216, 20230402155544, 20230402160530
01, 75563428838, 20230701172139, 20230701172855
01, 76202210424, 20230601121637, 20230601122629
02, 77052554284, 20230129143540, 20230129143650
02, 74068186835, 20230220234631, 20230221000051
02, 75811301604, 20230120113345, 20230120114525
02, 78184768034, 20230128111251, 20230128112023
01, 77528527308, 20230322042948, 20230322044159
02, 77157323570, 20230324175658, 20230324180214
02, 76714371187, 20230331211323, 20230331211638
02, 75770532120, 20230103125417, 20230103125932
02, 73420731761, 20230721215828, 20230721220521
01, 76501622388, 20230331085058, 20230331090352
02, 70577283018, 20230619084255, 20230619084946
01, 71413755134, 20230206175020, 20230206175142
02, 70335707348, 20230222103604, 20230222103830
02, 70016300112, 20230304055501, 20230304060812
02, 70016300112, 20230418095942, 20230418100749
02, 75770532120, 20230527073630, 20230527073753
01, 71780775137, 20230116211906, 20230116212713
01, 73416453083, 20230129143232, 20230129143908
01, 70016300112, 20230605131409, 20230605131526
02, 76566040868, 20230423190503, 20230423191106
02, 73226001430, 20230204212030, 20230204212411
01, 77588772704, 20230514132447, 20230514133500
02, 78378577311, 20230510024953, 20230510025904
01, 76342060083, 20230515010607, 20230515011337
02, 70238800474, 20230326160242, 20230326160659
02, 76566040868, 20230327005230, 20230327010241
01, 71673782082, 20230502235814, 20230503001234
01, 70666445160, 20230207075606, 20230207080048
01, 77222550453, 20230521191139, 20230521191738
01, 71780775137, 20230613015624, 20230613020239
01, 74068186835, 20230625172155, 20230625173015
01, 75770532120, 20230128090959, 20230128092228
02, 74121124248, 20230209102842, 20230209103324
01, 77882136073, 20230613075253, 20230613075858
02, 75803753411, 20230323184718, 20230323190100
01, 77052554284, 20230115001206, 20230115002427
01, 78881281034, 20230131073100, 20230131073528
02, 75700021820, 20230408225721, 20230408230732
02, 73385232301, 20230513052845, 20230513054231
02, 74458264013, 20230214161930, 20230214163137
02, 75811301604, 20230414104131, 20230414104837
02, 72102744026, 20230612084843, 20230612090139
02, 77036534123, 20230510065616, 20230510070222
01, 75801482047, 20230417181603, 20230417182301
01, 76041140513, 20230616174642, 20230616180051
01, 78178473344, 20230610081524, 20230610081924
01, 74442607648, 20230107033935, 20230107034006
02, 70848076746, 20230128212814, 20230128213639
01, 70238800474, 20230127031714, 20230127032115
02, 72520068330, 20230109031321, 20230109032430
01, 70848076746, 20230118061244, 20230118061624
01, 78881281034, 20230515003719, 20230515004613
01, 70577283018, 20230503060100, 20230503061059
01, 76242547242, 20230624173826, 20230624173909
01, 73784041253, 20230126114658, 20230126115246
01, 77052554284, 20230316110321, 20230316111429
01, 71218004482, 20230612123351, 20230612123703
02, 76382717112, 20230505020349, 20230505021515
02, 76156457082, 20230520210019, 20230520210709
02, 77528527308, 20230202115354, 20230202115730
01, 71858866203, 20230418155659, 20230418160229
01, 70848076746, 20230609113835, 20230609114452
01, 77802318645, 20230219055555, 20230219060627
01, 70238800474, 20230723092816, 20230723094100
02, 77588772704, 20230126004633, 20230126005223
01, 70577283018, 20230418071935, 20230418073105
02, 75563428838, 20230221114542, 20230221120039
02, 73420731761, 20230214154203, 20230214155106
02, 70220548724, 20230318090503, 20230318091431
02, 77668712426, 20230415135837, 20230415140528
01, 72235417888, 20230501044916, 20230501045559
01, 77802318645, 20230604223509, 20230604224313
02, 70335707348, 20230602012807, 20230602013202
01, 76833766868, 20230610110742, 20230610111325
01, 73571687053, 20230202122956, 20230202124436
02, 72102744026, 20230105183044, 20230105184024
01, 74811080402, 20230419180211, 20230419180435
01, 76342060083, 20230613102741, 20230613102947
02, 74811080402, 20230608073949, 20230608075111
02, 70704101646, 20230113191203, 20230113192530
01, 75061833246, 20230302045941, 20230302050222
01, 72425888764, 20230508100022, 20230508100153
02, 71413755134, 20230525095659, 20230525100158
01, 76418510486, 20230302030208, 20230302031031
02, 70335707348, 20230615232600, 20230615232718
01, 73420731761, 20230401025502, 20230401025950
01, 71780775137, 20230709231521, 20230709232433
02, 75780142223, 20230113153145, 20230113153541
01, 70577283018, 20230513095526, 20230513101014
02, 75563428838, 20230610022004, 20230610023348
02, 70335707348, 20230109011923, 20230109012102
02, 74272808181, 20230518011819, 20230518012736
01, 75801482047, 20230601045924, 20230601050404
02, 76468571667, 20230503225607, 20230503230848
01, 73528126364, 20230209185908, 20230209191023
02, 70753002464, 20230413101252, 20230413102038
01, 77528527308, 20230518172255, 20230518172734
01, 74121124248, 20230310165825, 20230310170933
01, 74332781056, 20230125020710, 20230125022100
01, 78616003685, 20230304203806, 20230304205004
01, 76683281360, 20230131085216, 20230131085552
02, 76156457082, 20230720100602, 20230720101400
01, 77157323570, 20230131173143, 20230131174422
02, 76342060083, 20230201080119, 20230201081034
02, 77078004317, 20230515211723, 20230515212648
02, 70848076746, 20230405013406, 20230405014014
01, 74458264013, 20230108034148, 20230108034853
02, 77343672150, 20230317180943, 20230317181915
01, 76501622388, 20230117084411, 20230117084912
02, 77588772704, 20230410195457, 20230410200358
01, 70753002464, 20230611193142, 20230611194449
02, 70055473811, 20230307044901, 20230307045455
02, 77528527308, 20230514183258, 20230514184438
01, 74228150361, 20230306105807, 20230306105846
02, 75063642644, 20230516000020, 20230516000451
01, 77052554284, 20230307233735, 20230307234557
01, 74228150361, 20230226074253, 20230226074620
02, 76468571667, 20230325142157, 20230325142923
01, 70577283018, 20230528230924, 20230528231609
02, 76156457082, 20230306040838, 20230306042018
01, 76566040868, 20230407094415, 20230407095132
02, 74272808181, 20230205000313, 20230205001406
02, 70753002464, 20230512200618, 20230512201114
02, 74114866216, 20230413175558, 20230413180012
01, 73528126364, 20230720002142, 20230720003117
01, 73420731761, 20230706183850, 20230706185102
01, 70055473811, 20230124194005, 20230124194355
01, 78184768034, 20230212021959, 20230212023252
01, 77882136073, 20230327201920, 20230327203005
02, 77668712426, 20230430125346, 20230430130658
02, 72775730131, 20230519162325, 20230519162419
02, 77054771658, 20230410053119, 20230410054158
01, 71822538478, 20230315123155, 20230315124131
01, 76418510486, 20230202175416, 20230202175554
02, 78243647753, 20230612154050, 20230612154602
01, 73141885555, 20230619191106, 20230619191445
01, 78616003685, 20230618210227, 20230618210320
02, 76482366358, 20230330221513, 20230330221746
02, 77668712426, 20230612221451, 20230612222410
01, 75770532120, 20230701054114, 20230701054949
02, 78881281034, 20230511142303, 20230511142513
02, 74121124248, 20230612013654, 20230612014922
02, 70055473811, 20230502103717, 20230502104732
02, 77528527308, 20230422191441, 20230422191747
02, 75801482047, 20230104035107, 20230104040038
01, 74228150361, 20230214061455, 20230214062358
01, 76816843647, 20230110215227, 20230110220300
01, 77157323570, 20230519021218, 20230519021916
